League,Season,Date,HomeTeam,AwayTeam,Predicted,Actual,Correct,HomeProb,DrawProb,AwayProb,Confidence,MarketHome,MarketDraw,MarketAway,MLHome,MLDraw,MLAway,PoissonHome,PoissonDraw,PoissonAway,LambdaHome,LambdaAway
N1,2010/11,15/08/10,Excelsior,Feyenoord,A,H,0,0.26661283889035264,0.2912344028029184,0.442152758306729,0.442152758306729,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26383281828856175,0.28948028069748444,0.4466869010139538,0.15958204572140444,0.22370070174371104,0.6167172525348845,2.008703256132359,0.9304902696634293
N1,2010/11,15/08/10,Utrecht,NAC Breda,A,H,0,0.26851269769871544,0.28917630890720675,0.4423109933940779,0.4423109933940779,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26581183788060636,0.28733643288945143,0.4468517292299422,0.1645295947015159,0.2183410822236286,0.6171293230748556,2.082328334180894,0.9932703835507268
N1,2010/11,15/08/10,Willem II,Nijmegen,A,A,1,0.26684100086860524,0.2874758423137297,0.445683156817665,0.445683156817665,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26407048701590824,0.28556511352124625,0.4503643994628456,0.16017621753977052,0.21391278380311549,0.625910998657114,2.1286615824133714,0.99635908803558
E0,2010/11,16/08/10,Manchester United,Newcastle United,A,H,0,0.27674299785768963,0.3042158726625815,0.41904112947972894,0.41904112947972894,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2743850672128711,0.3030026451346335,0.42261228765249537,0.1859626680321778,0.2575066128365837,0.5565307191312385,1.6895833333333332,0.8803333333333333
F1,2010/11,17/08/10,Monaco,Montpellier,A,D,0,0.33606704674076965,0.31422072266384515,0.3497122305953853,0.3497122305953853,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33618095146607946,0.3134243638859498,0.3503946846479708,0.3404523786651986,0.2835609097148744,0.37598671161992686,1.329557121743172,1.25390603524122
D1,2010/11,20/08/10,Bayern Munich,Wolfsburg,A,H,0,0.3144379049796263,0.3119372193887018,0.3736248756316719,0.3736248756316719,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3136505954648885,0.31104571464100883,0.3753036898941027,0.2841264886622213,0.277614286602522,0.43825922473525675,1.4699375,1.13893125
N1,2010/11,20/08/10,Excelsior,Nijmegen,A,H,0,0.34616413026524034,0.26487998274526453,0.38895588698949524,0.38895588698949524,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34669874680406976,0.262027759804095,0.39127349339183526,0.36674686701017445,0.15506939951023746,0.4781837334795881,3.8,3.4
D1,2010/11,21/08/10,FC Cologne,Kaiserslautern,A,A,1,0.2706133412118965,0.2912291333043189,0.4381575254837847,0.4381575254837847,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26800000820683667,0.2894747916364432,0.44252520015672014,0.17000002051709165,0.22368697909110802,0.6063130003918005,2.0275,0.990375
D1,2010/11,21/08/10,Freiburg,St Pauli,H,A,0,0.3889515378168736,0.2939697534682194,0.31707870871490706,0.3889515378168736,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39126896300368774,0.292329604307173,0.3164014326891393,0.4781724075092193,0.2308240107679325,0.29100358172284824,1.520625,1.98075
D1,2010/11,21/08/10,Hamburg,Schalke 04,H,H,1,0.429202558317365,0.2848823595609374,0.28591508212169764,0.429202558317365,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4331971093583663,0.28286356898708753,0.28393932165454616,0.5829927733959157,0.2071589224677189,0.20984830413636552,1.3516666666666666,2.3108750000000002
D1,2010/11,21/08/10,Hannover,Eintracht Frankfurt,H,H,1,0.3889515378168736,0.2939697534682194,0.31707870871490706,0.3889515378168736,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39126896300368774,0.292329604307173,0.3164014326891393,0.4781724075092193,0.2308240107679325,0.29100358172284824,1.520625,1.98075
D1,2010/11,21/08/10,Hoffenheim,Werder Bremen,H,H,1,0.36405126369366875,0.2974876885159822,0.338461047790349,0.36405126369366875,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36533117745868277,0.29599411998192593,0.3386747025593914,0.41332794364670683,0.2399852999548147,0.3466867563984784,1.6219999999999999,1.782675
D1,2010/11,21/08/10,Borussia Monchengladbach,Nurnberg,A,D,0,0.32510003915419855,0.2921097013187611,0.38279025952704043,0.38279025952704043,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3247569852300679,0.2903920499848205,0.38485096478511155,0.3118924630751698,0.2259801249620513,0.4621274119627789,2.0275,1.650625
E0,2010/11,21/08/10,Arsenal,Blackpool,H,H,1,0.3865275418477324,0.313356695557205,0.30011576259506245,0.3865275418477324,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.38874396720249915,0.31252433564986637,0.2987316971476345,0.4718599180062478,0.28131083912466587,0.2468292428690863,0.9976598763766996,1.4719842101754943
E0,2010/11,21/08/10,Birmingham,Blackburn,A,H,0,0.24425337739477096,0.27918125353023066,0.47656536907499847,0.47656536907499847,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24054171256399748,0.276924916871768,0.4825333705642345,0.10135428140999374,0.19231229217942006,0.7063334264105862,2.2046474455086775,0.7219458990782782
E0,2010/11,21/08/10,Everton,Wolverhampton Wanderers,A,D,0,0.24663984747801126,0.28076071318514484,0.472599439336844,0.472599439336844,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24302761890070615,0.278570187345637,0.4784021937536569,0.1075690472517654,0.19642546836409247,0.6960054843841422,2.1810833012985262,0.7465067385315108
E0,2010/11,21/08/10,Stoke,Tottenham Hotspur,A,A,1,0.250462342755905,0.28460174225600343,0.46493591498809167,0.46493591498809167,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24700938481517884,0.282571259294448,0.47041935589037326,0.11752346203794707,0.2064281482361199,0.6760483897259331,2.0986547798592223,0.763596624025102
E0,2010/11,21/08/10,West Bromwich Albion,Sunderland,A,H,0,0.2601529212807743,0.28979890805607667,0.4500481706631491,0.4500481706631491,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25710373744525095,0.2879849736695243,0.4549112888852247,0.14275934361312737,0.21996243417381078,0.6372782222130619,2.0156763557568467,0.852439950415803
E0,2010/11,21/08/10,West Ham United,Bolton,A,A,1,0.2580830198988612,0.2916112110942061,0.4503057690069326,0.4503057690069326,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2549475901724249,0.28987278933424254,0.45517962049333266,0.13736897543106225,0.22468197333560622,0.6379490512333316,1.9507543756609769,0.7949539049809585
E0,2010/11,21/08/10,Wigan,Chelsea,H,A,0,0.40862610028613644,0.30291262597168245,0.2884612737421812,0.40862610028613644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41176329890916985,0.3016450964982803,0.28659160459254984,0.5294082472729247,0.2541127412457007,0.2164790114813747,1.0325931340959156,1.7327937648598084
F1,2010/11,21/08/10,Auxerre,Valenciennes,A,D,0,0.33579725232795665,0.32481334652399474,0.33938940114804866,0.33938940114804866,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3358999156193993,0.3244583470736056,0.33964173730699515,0.3397497890484982,0.31114586768401387,0.34910434326748785,1.1109382960914225,1.0923431927360046
F1,2010/11,21/08/10,Lens,Monaco,H,D,0,0.3877971437010092,0.3382735528591998,0.273929303439791,0.3877971437010092,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3900664691329957,0.33847939533944427,0.27145413552756004,0.4751661728324892,0.3461984883486106,0.17863533881890017,0.5575336474456762,1.0894528935760532
F1,2010/11,21/08/10,Lyon,Brest,A,H,0,0.24929065042701928,0.3373539844319951,0.41335536514098553,0.41335536514098553,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24578887197258956,0.33752151156110605,0.4166896164663045,0.11447217993147388,0.34380377890276503,0.5417240411657611,1.1160634775774563,0.367455003422326
F1,2010/11,21/08/10,Marseille,Lorient,H,H,1,0.47844989057398507,0.2605977653860133,0.26095234404000167,0.47844989057398507,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48449641379234554,0.2575671167215416,0.2579364694861128,0.711241034480864,0.14391779180385397,0.14484117371528205,1.6021202553764573,3.3834784308042893
F1,2010/11,21/08/10,Nice,Nancy,H,D,0,0.38690327925619905,0.3385432699811138,0.2745534507626872,0.38690327925619905,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3891353603363184,0.3387603506747713,0.27210428898891026,0.47283840084079604,0.34690087668692826,0.18026072247227573,0.560643435896059,1.0850991897455176
F1,2010/11,21/08/10,Rennes,St Etienne,A,D,0,0.2676490502482705,0.2956189667374787,0.4367319830142509,0.4367319830142509,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2649122051197262,0.29404753479598467,0.4410402600842891,0.16228051279931552,0.2351188369899617,0.6026006502107228,1.8870749108214868,0.880331835147181
F1,2010/11,21/08/10,Toulouse,Arles,A,H,0,0.21613265313415758,0.23766506084306996,0.5462022860227724,0.5462022860227724,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2112492914591919,0.23367888282264232,0.5550718257181657,0.028123228647979837,0.0841972070566058,0.8876795642954144,3.3465150605935126,0.538566677437384
N1,2010/11,21/08/10,Ajax,Roda,H,H,1,0.4371502197375424,0.2666538264033735,0.29619595385908415,0.4371502197375424,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4414759233377178,0.26387551361462513,0.2946485630476571,0.6036898083442944,0.15968878403656295,0.23662140761914266,2.2304026669183386,3.4
N1,2010/11,21/08/10,Groningen,Graafschap,A,H,0,0.22931351557112556,0.24325384130803715,0.5274326431208374,0.5274326431208374,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22497935649770023,0.23950052914031644,0.5355201143619833,0.062448391244250626,0.09875132285079118,0.8388002859049583,3.755245152571376,1.0885030358162273
N1,2010/11,21/08/10,Heerenveen,NAC Breda,H,H,1,0.3645748117286207,0.29588447882764296,0.3395407094437364,0.3645748117286207,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.365876539995091,0.29432410988990587,0.3397993501150032,0.41469134998772755,0.23581027472476462,0.3494983752875079,1.6728071069845722,1.832099876639381
N1,2010/11,21/08/10,Vitesse,Twente,A,A,1,0.24725996132870232,0.30057544861511815,0.4521645900561796,0.4521645900561796,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24367357082850935,0.29921053675185916,0.45711589241963146,0.10918392707127343,0.24802634187964795,0.6427897310490787,1.6726926067958192,0.544705058414309
D1,2010/11,22/08/10,Dortmund,Bayer Leverkusen,A,A,1,0.32617839176258234,0.2960499596224456,0.37777164861497214,0.37777164861497214,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3258802691971344,0.2944964857178253,0.37962324508504036,0.314700672992836,0.23624121429456313,0.44905811271260093,1.8826785714285714,1.5563035714285713
D1,2010/11,22/08/10,Mainz,Stuttgart,A,H,0,0.3467692686033742,0.3002821333493628,0.3529485980472631,0.3529485980472631,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3473290992396259,0.2989050000166974,0.3537659007436768,0.36832274809906457,0.24726250004174338,0.384414751859192,1.6473437499999999,1.609359375
E0,2010/11,22/08/10,Fulham,Manchester United,A,D,0,0.30344059138822616,0.300944523582233,0.39561488502954084,0.39561488502954084,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3021950604738467,0.2995949898426038,0.3982099496835495,0.25548765118461686,0.24898747460650952,0.4955248742088737,1.7806074422868956,1.2275023532794211
E0,2010/11,22/08/10,Newcastle United,Aston Villa,A,H,0,0.3074312397169312,0.30062230971175713,0.3919464505713117,0.3919464505713117,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30635198581624773,0.2992593503941914,0.39438866378956083,0.26587996454061935,0.24814837598547856,0.48597165947390203,1.784442265322805,1.274424707481686
F1,2010/11,22/08/10,Montpellier,Caen,H,D,0,0.36211001829698947,0.3338717474130795,0.304018234289931,0.36211001829698947,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3633090468371418,0.3338941813330689,0.30279677182978926,0.4082726170928545,0.33473545333267235,0.2569919295744731,0.8020270979991513,1.0852508404085093
F1,2010/11,22/08/10,Paris Saint-Germain,Bordeaux,A,A,1,0.2399735974699368,0.28830498721485165,0.47172141531521156,0.47172141531521156,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2360836084756286,0.28642880612658156,0.4774875853977898,0.09020902118907151,0.21607201531645392,0.6937189634944746,1.8977280227037803,0.5400674114913756
F1,2010/11,22/08/10,Sochaux,Lille,A,D,0,0.28151942402371677,0.3048565819677094,0.4136239940085739,0.4136239940085739,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.27936051113581606,0.3036700506608083,0.4169694382033756,0.19840127783954023,0.25917512665202086,0.542423595508439,1.679548278656413,0.926630115692224
N1,2010/11,22/08/10,Heracles,Feyenoord,A,D,0,0.2286436306095958,0.24238869180852785,0.5289676775818765,0.5289676775818765,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22428155966277336,0.23859933174499426,0.5371191085922323,0.06070389915693339,0.09649832936248569,0.8427977714805809,3.8,1.08893584759714
N1,2010/11,22/08/10,PSV,AZ Alkmaar,A,H,0,0.23123952059997946,0.27149014076120015,0.4972703386388204,0.4972703386388204,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22698561173608967,0.2689133410706946,0.5041010471932157,0.0674640293402242,0.1722833526767365,0.7602526179830393,2.2596488237653545,0.540383573396487
N1,2010/11,22/08/10,Utrecht,Willem II,A,H,0,0.21292826703019505,0.22919544686575796,0.557876286104047,0.557876286104047,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.20791138926756425,0.2248563682629423,0.5672322424694934,0.019778473168910654,0.0621409206573558,0.9180806061737335,3.8,0.540878356235075
N1,2010/11,22/08/10,VVV Venlo,Den Haag,A,A,1,0.24641913513217106,0.2996016973215212,0.4539791675463078,0.4539791675463078,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24279771020712262,0.2981962124876957,0.4590060773051817,0.10699427551780662,0.24549053121923917,0.6475151932629543,1.6883771549098547,0.541045330521034
E0,2010/11,23/08/10,Manchester City,Liverpool,A,H,0,0.2875014680590046,0.29280155074284175,0.4196969811981537,0.4196969811981537,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2855918070059076,0.29111272646823794,0.4232954665258545,0.21397951751476893,0.22778181617059493,0.5582386663146361,2.028545987362141,1.1984318316702507
D1,2010/11,27/08/10,Kaiserslautern,Bayern Munich,A,H,0,0.3272934332816693,0.30189734647476474,0.3708092202435659,0.3708092202435659,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3270417707795167,0.3005875136889911,0.3723707155314923,0.3176044269487916,0.25146878422247776,0.4309267888287307,1.6920798532123709,1.4290271112733839
N1,2010/11,27/08/10,Willem II,Groningen,H,A,0,0.3688420856514332,0.2957734745705433,0.33538443977802357,0.3688420856514332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3703216169980207,0.294208480455427,0.3354699025465523,0.42580404249505177,0.23552120113856753,0.3386747563663808,1.64279452950595,1.8556552025998758
D1,2010/11,28/08/10,Eintracht Frankfurt,Hamburg,A,A,1,0.31367693010839626,0.3027060783197724,0.3836169915718314,0.3836169915718314,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3128579133073572,0.3014299426942073,0.38571214399843545,0.282144783268393,0.2535748567355184,0.4642803599960886,1.7113115133265362,1.2939450134546189
D1,2010/11,28/08/10,Nurnberg,Freiburg,A,A,1,0.3295000546356708,0.3024286809499826,0.36807126441434673,0.36807126441434673,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3293403346899348,0.30114098710067627,0.3695186782093889,0.323350836724837,0.25285246775169073,0.42379669552347227,1.6675486250460259,1.4351414615875233
D1,2010/11,28/08/10,Schalke 04,Hannover,A,A,1,0.3399561474581359,0.3032826273817453,0.3567612251601189,0.3567612251601189,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3402320980466693,0.3020305146337624,0.3577373873195682,0.35058024511667335,0.2550762865844061,0.3943434682989206,1.5938685663335386,1.4930134770630217
D1,2010/11,28/08/10,St Pauli,Hoffenheim,A,A,1,0.345259235496307,0.3034644179907564,0.3512763465129367,0.3512763465129367,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34575614808643085,0.30221987985148235,0.3520239720620868,0.36439037021607706,0.2555496996287059,0.3800599301552171,1.5596852051772094,1.5236049717605689
D1,2010/11,28/08/10,Werder Bremen,FC Cologne,H,H,1,0.3499644634622802,0.3064211542271527,0.3436143823105671,0.3499644634622802,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.350657427217653,0.30529981343106183,0.34404275935128514,0.37664356804413246,0.2632495335776547,0.36010689837821297,1.448279119093123,1.4855148474665547
D1,2010/11,28/08/10,Wolfsburg,Mainz,A,A,1,0.34200364605065947,0.3023952265342039,0.3556011274151366,0.3556011274151366,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.342364909080548,0.30110613875090686,0.3565289521685451,0.35591227270137005,0.25276534687726726,0.39132238042136264,1.6092866506054655,1.527103538552167
E0,2010/11,28/08/10,Blackburn,Arsenal,D,A,0,0.3031775040849054,0.37467094956560537,0.32215154634948934,0.37467094956560537,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3019210111995542,0.37639335024195003,0.3216856385584958,0.25480252799888553,0.44098337560487505,0.3042140963962394,0.6244994417723467,0.5472841603187205
E0,2010/11,28/08/10,Blackpool,Fulham,A,D,0,0.28358873620943453,0.3352451878555294,0.3811660759350361,0.3811660759350361,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2815160446626054,0.33532484846062094,0.3831591068767737,0.20379011165651353,0.3383121211515523,0.45789776719193415,1.1149184990112302,0.6485458635072255
E0,2010/11,28/08/10,Chelsea,Stoke,A,H,0,0.2128413891434916,0.22908951897146176,0.5580690918850467,0.5580690918850467,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.20782089146891483,0.22474602670638377,0.5674330818247014,0.0195522286722871,0.06186506676595944,0.9185827045617535,3.8,0.5368516452855978
E0,2010/11,28/08/10,Manchester United,West Ham United,A,H,0,0.20926624901899582,0.22399537434702654,0.5667383766339776,0.5667383766339776,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.20409678717256508,0.21943962605593043,0.5764635867715044,0.01024196793141275,0.048599065139826085,0.9411589669287611,3.8,0.3479354799643767
E0,2010/11,28/08/10,Tottenham Hotspur,Wigan,A,A,1,0.276019965718415,0.33306266539371376,0.39091736888787126,0.39091736888787126,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.27363190873446,0.3330513875628963,0.39331670370264366,0.18407977183615007,0.33262846890724074,0.48329175925660917,1.1571015272812164,0.6055644109058166
E0,2010/11,28/08/10,Wolverhampton Wanderers,Newcastle United,A,D,0,0.2185552089693617,0.2433956458036674,0.5380491452269709,0.5380491452269709,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21377278712086284,0.23964824215659797,0.5465789707225391,0.03443196780215714,0.09912060539149498,0.8664474268063479,3.109963223217815,0.5438702919599728
F1,2010/11,28/08/10,Arles,Rennes,H,A,0,0.4884910519153237,0.28428131023105413,0.2272276378536222,0.4884910519153237,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.49495595685623994,0.2822374759351258,0.22280656720863423,0.7373898921405999,0.20559368983781454,0.057016418021585615,0.3520913906345885,1.8530282856053117
F1,2010/11,28/08/10,Caen,Brest,A,A,1,0.23315940050185993,0.24975599533767054,0.5170846041604696,0.5170846041604696,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22898548663388188,0.24627360625451789,0.5247409071116003,0.07246371658470471,0.11568401563629473,0.8118522677790007,3.3904378129802826,1.0285677083016114
F1,2010/11,28/08/10,Lorient,Lyon,H,H,1,0.4618523355822188,0.26351671808654276,0.27463094633123847,0.4618523355822188,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.46720729400925565,0.2606076924512598,0.2721850135394845,0.6680182350231392,0.15151923112814963,0.1804625338487113,1.8604357581170727,3.4
F1,2010/11,28/08/10,Nancy,Toulouse,H,A,0,0.5471018986474423,0.2368779228885746,0.2160201784639832,0.5471018986474423,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5560089222021968,0.23285894745337626,0.2111321303444269,0.8900223055054919,0.0821473686334407,0.027830325861067283,0.5504231438110448,3.4
F1,2010/11,28/08/10,St Etienne,Lens,H,H,1,0.40949525760467537,0.2993221345565177,0.29118260783880695,0.40949525760467537,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41266867111598127,0.29790500127415037,0.2894263276098683,0.5316716777899533,0.24476250318537593,0.22356581902467076,1.1224295875079813,1.832281366943983
F1,2010/11,28/08/10,Valenciennes,Montpellier,A,A,1,0.32740319650546934,0.32330830836332336,0.34928849513120735,0.34928849513120735,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.327156107470975,0.32289059898957295,0.34995329353945204,0.3178902686774375,0.3072264974739323,0.3748832338486302,1.1792641100702814,1.0650193458723503
I1,2010/11,28/08/10,AS Roma,Cesena,A,D,0,0.3144379049796263,0.3119372193887018,0.3736248756316719,0.3736248756316719,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3136505954648885,0.31104571464100883,0.3753036898941027,0.2841264886622213,0.277614286602522,0.43825922473525675,1.4699375,1.13893125
I1,2010/11,28/08/10,Udinese,Genoa,D,A,0,0.299999485028815,0.3612368045728062,0.3387637103983788,0.3612368045728062,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2986105746827934,0.3623994492077842,0.3389899761094224,0.24652643670698343,0.40599862301946055,0.347474940273556,0.7603125,0.594225
N1,2010/11,28/08/10,NAC Breda,VVV Venlo,D,H,0,0.300795262267158,0.3722929099349557,0.3269118277978864,0.3722929099349557,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29943950930606733,0.3739162256266899,0.32664426506724276,0.24859877326516827,0.43479056406672484,0.31661066266810695,0.6538443845871246,0.5466560624876473
N1,2010/11,28/08/10,Nijmegen,Heerenveen,D,D,1,0.2734961665567966,0.38252516577406076,0.34397866766914265,0.38252516577406076,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2710029512744409,0.38457482545909105,0.344422223266468,0.17750737818610235,0.4614370636477277,0.3610555581661701,0.6582392411674867,0.381137934348777
N1,2010/11,28/08/10,Roda,Heracles,D,H,0,0.27525190744337663,0.38251434729087913,0.3422337452657443,0.38251434729087913,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.27283184803129507,0.38456355620577687,0.34260459576292807,0.18207962007823775,0.4614088905144421,0.3565114894073202,0.6533493855426725,0.3898306527294539
SP1,2010/11,28/08/10,Hercules,Athletic Bilbao,A,A,1,0.3144379049796263,0.3119372193887018,0.3736248756316719,0.3736248756316719,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3136505954648885,0.31104571464100883,0.3753036898941027,0.2841264886622213,0.277614286602522,0.43825922473525675,1.4699375,1.13893125
SP1,2010/11,28/08/10,Levante,Sevilla,H,A,0,0.3543229956072066,0.3400424143943625,0.30563458999843096,0.3543229956072066,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.355197564868618,0.340321959438572,0.30448047569281,0.387993912171545,0.35080489859643,0.26120118923202496,0.7603125,0.990375
SP1,2010/11,28/08/10,Malaga,Valencia,H,A,0,0.49088371235273354,0.2697031618231507,0.2394131258241158,0.49088371235273354,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4974483114785419,0.2670519046768931,0.23549978384456507,0.7436207786963547,0.16762976169223265,0.08874945961141269,0.7603125,2.4759375
D1,2010/11,29/08/10,Bayer Leverkusen,Borussia Monchengladbach,A,A,1,0.3465944235346641,0.2980730593848527,0.35533251708048325,0.35533251708048325,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3471469689597195,0.29660388130366594,0.3562491497366145,0.36786742239929887,0.24150970325916488,0.39062287434153625,1.719659519578714,1.6649883362949
D1,2010/11,29/08/10,Stuttgart,Dortmund,H,A,0,0.36363763836669316,0.2928538585714642,0.3435085030618428,0.36363763836669316,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3649003177430831,0.2911672137897196,0.34393246846719727,0.41225079435770784,0.22791803447429904,0.3598311711679932,1.7901145362128605,1.921611807116097
E0,2010/11,29/08/10,Aston Villa,Everton,A,H,0,0.22944832071269675,0.2941727999232154,0.47637887936408796,0.47637887936408796,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22511977852017018,0.2925411110311271,0.4823391104487027,0.06279944630042547,0.23135277757781783,0.7058477761217566,1.6762701773144024,0.33364350602929105
E0,2010/11,29/08/10,Bolton,Birmingham,A,D,0,0.33420231646527826,0.3249689159985739,0.3408287675361478,0.3408287675361478,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3342385240957759,0.3246203986096256,0.3411410772945984,0.3355963102394398,0.31155099652406404,0.35285269323649615,1.1160061273845807,1.0817387015939275
E0,2010/11,29/08/10,Liverpool,West Bromwich Albion,A,H,0,0.23903877986553282,0.2859802645538825,0.4749809555805848,0.4749809555805848,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23510984013770778,0.2840072200214053,0.4808829398408869,0.0877746003442695,0.2100180500535133,0.7022073496022172,1.947196497315945,0.5457592927343955
E0,2010/11,29/08/10,Sunderland,Manchester City,A,H,0,0.33535537124923986,0.3252501346689827,0.3393944940817775,0.3393944940817775,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33543962282906925,0.3249133347246348,0.33964704244629595,0.33859905707267324,0.31228333681158693,0.34911760611573994,1.1050380090902436,1.0841853297426236
F1,2010/11,29/08/10,Bordeaux,Marseille,H,D,0,0.4608556756986252,0.26367625976644005,0.27546806453493483,0.4608556756986252,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.46616910663051236,0.2607738817011528,0.27305701166833485,0.665422766576281,0.15193470425288205,0.1826425291708371,1.8752192708123951,3.4
F1,2010/11,29/08/10,Lille,Nice,H,D,0,0.3848072926673081,0.34009378673477,0.275098920597922,0.3848072926673081,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3869520409728904,0.3403754722931632,0.2726724867339465,0.4673801024322259,0.35093868073290796,0.18168121683486627,0.5558484970637335,1.064516801508004
F1,2010/11,29/08/10,Monaco,Auxerre,D,H,0,0.30809739298135536,0.38044208575198585,0.31146052126665885,0.38044208575198585,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3070458954666896,0.38240495043609635,0.31054915409721406,0.267614738666724,0.45601237609024087,0.2763728852430351,0.557887355030495,0.5444788514786536
F1,2010/11,29/08/10,Sochaux,Paris Saint-Germain,A,H,0,0.2683276193139148,0.3590505320445371,0.37262184864154824,0.37262184864154824,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26561904789643903,0.36012208199083723,0.3742588701127238,0.16404761974109755,0.40030520497709293,0.43564717528180946,0.8692049932785538,0.42507825235250624
I1,2010/11,29/08/10,Bari,Juventus,D,H,0,0.299999485028815,0.3612368045728062,0.3387637103983788,0.3612368045728062,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2986105746827934,0.3623994492077842,0.3389899761094224,0.24652643670698343,0.40599862301946055,0.347474940273556,0.7603125,0.594225
I1,2010/11,29/08/10,Chievo,Catania,D,H,0,0.299999485028815,0.3612368045728062,0.3387637103983788,0.3612368045728062,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2986105746827934,0.3623994492077842,0.3389899761094224,0.24652643670698343,0.40599862301946055,0.347474940273556,0.7603125,0.594225
I1,2010/11,29/08/10,Fiorentina,Napoli,D,D,1,0.299999485028815,0.3612368045728062,0.3387637103983788,0.3612368045728062,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2986105746827934,0.3623994492077842,0.3389899761094224,0.24652643670698343,0.40599862301946055,0.347474940273556,0.7603125,0.594225
